Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
298,3219,298,298,4599.05143187406,32.1933600231184,765.177083333333
299,3261,299,299,4855.81719906473,33.9907203934531,761.684895833333
300,3093,300,300,4714.23288310443,32.999630181731,763.625
301,3248,301,301,4575.1180637692,32.0258264463844,754.700520833333
302.001,3176,302,302,4477.57552096042,31.343028646723,769.833333333333
303.001,3130,303,303,4285.02596027402,29.9951817219181,758.580729166667
304,3169,304,304,4635.08835137699,32.4456184596389,764.7890625
305,3141,305,305,4731.43208620669,33.1200246034469,765.177083333333
306,3158,306,306,4696.70471740883,32.8769330218618,773.325520833333
307.001,3153,307,307,4765.76857671882,33.3603800370317,769.833333333333
308,3238,308,308,4709.67892285515,32.967752459986,769.4453125
309,3101,309,309,4811.49021915662,33.6804315340963,779.921875
310,3083,310,310,3991.69594002885,27.9418715802019,765.565104166667
311.001,3249,311,311,4809.4834141258,33.6663838988806,760.908854166667
312,3096,312,312,4520.74317534919,31.6452022274443,763.625
313,3040,313,313,4772.89643503402,33.4102750452381,758.192708333333
314,3142,314,314,4745.50085528988,33.2185059870292,764.013020833333
315,3149,315,315,4583.89690809857,32.0872783566899,769.4453125
316,3109,316,316,4597.98802219613,32.1859161553729,759.356770833333
317,3125,317,317,4733.9939391558,33.1379575740906,763.625
318.001,3111,318,318,4703.12887684098,32.9219021378869,764.013020833333
319.001,3203,319,319,4802.75463007412,33.6192824105189,754.700520833333
320,3174,320,320,4603.00344586724,32.2210241210706,768.669270833333
321.001,3139,321,321,4658.61538214876,32.6103076750413,762.072916666667
321.999,3257,322,322,4502.93989057823,31.5205792340476,757.028645833333
322.999,3152,323,323,4709.76957634878,32.9683870344414,767.505208333333
323.999,3116,324,324,4873.45838136528,34.114208669557,768.28125
325,3212,325,325,4640.84850013164,32.4859395009215,760.1328125
326,3204,326,326,4701.66509075257,32.911655635268,761.296875
327.001,3119,327,327,4695.4735634848,32.8683149443936,764.013020833333
328.001,3104,328,328,4857.1965332593,34.0003757328151,764.013020833333
329,3067,329,329,4713.11973796295,32.9918381657407,765.565104166667
330,2999,330,330,4887.93721853886,34.215560529772,762.4609375
331,3148,331,331,4827.90116969378,33.7953081878564,772.549479166667
332,3020,332,332,4725.95222192192,33.0816655534535,763.236979166667
333,3061,333,333,4737.23387641453,33.1606371349017,773.713541666667
333.999,3072,334,334,4663.63426802928,32.6454398762049,765.177083333333
335.001,3125,335,335,4630.8125744099,32.4156880208693,760.908854166667
336,3188,336,336,4733.55644903756,33.1348951432629,758.580729166667
337.001,3145,337,337,4801.12555159684,33.6078788611779,765.565104166667
338,3142,338,338,4041.55042672907,28.2908529871035,763.625
339,3076,339,339,4805.69448787643,33.639861415135,767.893229166667
340,3103,340,340,4765.55757023572,33.35890299165,757.416666666667
341.001,3111,341,341,4512.23066467167,31.5856146527017,764.7890625
342,3077,342,342,4542.33883628696,31.7963718540087,764.401041666667
343,3128,343,343,4749.5344674488,33.2467412721416,769.833333333333
344.001,3096,344,344,4725.90159398132,33.0813111578692,769.4453125
344.999,3192,345,345,4789.10484648809,33.5237339254166,759.356770833333
346,3150,346,346,4683.18399179937,32.7822879425956,769.833333333333
347,2936,347,347,4785.59820366258,33.499187425638,760.1328125
348.001,3081,348,348,4822.43972366743,33.757078065672,751.208333333333
349,3089,349,349,4815.51056258299,33.708573938081,760.520833333333
350,3169,350,350,4822.91324968615,33.760392747803,763.236979166667
351,3180,351,351,4669.21209623201,32.6844846736241,757.028645833333
352,3014,352,352,4604.6437760343,32.2325064322401,767.505208333333
352.999,3188,353,353,4836.25210567016,33.8537647396911,764.013020833333
354,3127,354,354,4709.09224968654,32.9636457478057,768.28125
355.001,3158,355,355,4799.44915890579,33.5961441123405,767.1171875
355.999,3164,356,356,4347.1305286721,30.4299137007047,752.372395833333
357,3167,357,357,4720.17455656108,33.0412218959275,762.4609375
358.001,3103,358,358,4564.12394349188,31.9488676044432,760.908854166667
359.001,3150,359,359,4489.41364879693,31.4258955415785,763.236979166667
360,3152,360,360,4833.84738215483,33.8369316750838,762.4609375
361,3161,361,361,4822.15039860372,33.755052790226,770.609375
361.999,3134,362,362,4741.42296882469,33.1899607817729,757.416666666667
363,3174,363,363,4806.51694504702,33.6456186153292,765.177083333333
364,3040,364,364,4831.31196257481,33.8191837380237,765.953125
365,3031,365,365,4799.16904736994,33.5941833315896,761.296875
366,3138,366,366,4403.06112085931,30.8214278460152,761.296875
367.001,3004,367,367,4683.88340917848,32.7871838642494,760.908854166667
368.001,2995,368,368,4478.55454827329,31.349881837913,751.984375
369,3018,369,369,4629.02217068504,32.4031551947953,772.9375
370,3133,370,370,4545.79475461514,31.820563282306,762.848958333333
371,3055,371,371,4718.7009035496,33.0309063248472,772.549479166667
372,3146,372,372,4652.41685655035,32.5669179958524,762.072916666667
373.001,3111,373,373,4726.40567592449,33.0848397314714,762.848958333333
374.001,3082,374,374,4790.06172117777,33.5304320482444,769.057291666667
374.999,3106,375,375,4767.55466712553,33.3728826698787,768.28125
376.001,3235,376,376,4423.35808209761,30.9635065746833,771.7734375
376.999,3212,377,377,4810.36192638112,33.6725334846679,760.1328125
378,3180,378,378,4783.04143990285,33.48129007932,757.8046875
379,3200,379,379,4831.45616344538,33.8201931441176,765.177083333333
380,3158,380,380,4698.67043714166,32.8906930599916,759.744791666667
380.999,3137,381,381,4798.78240028791,33.5914768020153,758.96875
382.001,3085,382,382,4650.33600924608,32.5523520647226,761.296875
382.999,3225,383,383,4720.00295930522,33.0400207151365,769.057291666667
384.001,3249,384,384,4550.15545029316,31.8510881520521,762.072916666667
384.999,3197,385,385,4740.41481794375,33.1829037256063,774.1015625
386,3275,386,386,4744.35867662482,33.2105107363738,751.208333333333
387,3149,387,387,4547.0916621646,31.8296416351522,759.744791666667
388,3314,388,388,4674.38954793691,32.7207268355583,776.041666666667
389.001,3158,389,389,4810.30250613661,33.6721175429563,765.565104166667
390,3279,390,390,4401.64456169709,30.8115119318796,772.9375
391,3170,391,391,4708.63620712583,32.9604534498808,757.416666666667
392,3135,392,392,4798.88198965472,33.592173927583,766.729166666667
393,3027,393,393,4717.36438520865,33.0215506964606,759.356770833333
394,3114,394,394,4306.21961720048,30.1435373204033,761.296875
395,3195,395,395,4579.87848656389,32.0591494059472,759.356770833333
396,3186,396,396,4605.98707235931,32.2419095065152,765.177083333333
397,3103,397,397,4736.57140895278,33.1559998626694,768.28125
397.999,3236,398,398,4743.45420534259,33.2041794373981,774.489583333333
399,3225,399,399,4657.90911768464,32.6053638237925,772.9375
399.999,3206,400,400,4469.92205094979,31.2894543566485,764.401041666667
401,3134,401,401,4760.84275929794,33.3258993150856,764.013020833333
402.001,3015,402,402,4616.74464157878,32.3172124910515,767.505208333333
403.001,3107,403,403,4499.42485179001,31.4959739625301,770.609375
404,3191,404,404,4759.89756756516,33.3192829729561,770.609375
405,3156,405,405,4748.8497208464,33.2419480459248,757.8046875
406,3226,406,406,4753.66231942331,33.2756362359632,766.341145833333
407,3286,407,407,4473.52401704459,31.3146681193121,761.684895833333
408,3259,408,408,4776.71822130198,33.4370275491139,763.625
408.999,3202,409,409,4583.95346232016,32.0876742362411,768.28125
410,3247,410,410,4714.83878468541,33.0038714927978,760.520833333333
410.999,3171,411,411,4662.42260678414,32.636958247489,760.520833333333
412,3206,412,412,4409.19838914888,30.8643887240421,767.505208333333
413,3180,413,413,4716.9126209216,33.0183883464512,768.669270833333
413.999,3249,414,414,4658.13184858666,32.6069229401066,764.013020833333
415,3276,415,415,4680.66885765927,32.7646820036149,762.4609375
416,3336,416,416,4739.771191513,33.178398340591,758.192708333333
