354.001	0	354	354	0	399.2734375
355.001	0	355	355	0	399.2734375
356.001	0	356	356	0	400.049479166667
357	0	357	357	0	400.049479166667
358	0	358	358	2.00280512886349	399.2734375
359	0	359	359	0	399.2734375
360.001	0	360	360	0	399.2734375
361	0	361	361	0	399.2734375
362.001	0	362	362	0	399.2734375
363.001	0	363	363	0	399.2734375
364	0	364	364	0	399.661458333333
365	0	365	365	0	399.661458333333
366	0	366	366	1.10995638648371	399.2734375
367.001	0	367	367	0.999147128011529	399.2734375
368	0	368	368	0	399.2734375
369.001	0	369	369	0	399.2734375
370.001	0	370	370	0	399.2734375
371	0	371	371	0.999959101672742	399.2734375
372	0	372	372	0	399.2734375
373.001	0	373	373	1.10962101338136	399.2734375
374.001	0	374	374	0	399.2734375
375.001	0	375	375	0	399.2734375
376	0	376	376	0	399.2734375
377	0	377	377	1.1110156872082	399.2734375
378	0	378	378	0	399.2734375
379	0	379	379	0	399.2734375
380.001	0	380	380	0	399.2734375
381	0	381	381	0	399.2734375
382	0	382	382	0	399.2734375
383.001	0	383	383	0	399.2734375
384	0	384	384	1.00210502180881	399.661458333333
385.001	0	385	385	0	399.2734375
386.002	0	386	386	0	399.2734375
387.001	0	387	387	0.999578078093237	399.2734375
388	0	388	388	0	399.2734375
389.001	0	389	389	1.00092224976093	399.2734375
390	0	390	390	0	399.2734375
391.001	0	391	391	0	399.2734375
392.001	0	392	392	2.00211082544326	399.2734375
393.001	0	393	393	2.00304924186088	399.2734375
394.001	0	394	394	0	399.2734375
395.001	0	395	395	0	400.049479166667
396.001	0	396	396	0	399.2734375
397.001	0	397	397	0	399.2734375
398	0	398	398	0	399.2734375
399.001	0	399	399	0	399.661458333333
400.001	0	400	400	0	399.2734375
401.001	0	401	401	0	399.2734375
402	0	402	402	1.00075096352303	399.2734375
403	0	403	403	0	399.661458333333
404	0	404	404	0	399.2734375
405.001	0	405	405	0	399.2734375
406	0	406	406	1.00225597798084	399.2734375
407	0	407	407	0	399.2734375
408	0	408	408	0	399.2734375
409	0	409	409	0	399.661458333333
410	0	410	410	0	399.2734375
411	0	411	411	1.00255340326277	399.2734375
412.001	0	412	412	0	399.2734375
413	0	413	413	1.11045446237236	399.2734375
414.001	0	414	414	0	399.2734375
415.001	0	415	415	0	399.2734375
416	0	416	416	0	399.2734375
417	0	417	417	0	399.2734375
418	0	418	418	0	399.2734375
419.001	0	419	419	0	399.2734375
420	0	420	420	0	399.2734375
421	0	421	421	1.00102975931341	399.2734375
422.001	0	422	422	0	399.2734375
423	0	423	423	0	398.885416666667
424	0	424	424	0	399.2734375
425.001	0	425	425	1.00008500722561	399.2734375
426	0	426	426	0	399.2734375
427	0	427	427	0	399.2734375
428	0	428	428	0	399.2734375
429.001	0	429	429	0	399.2734375
430	0	430	430	0	399.2734375
431	0	431	431	1.11089794213933	399.2734375
432.001	0	432	432	1.00065522904398	399.2734375
433.001	0	433	433	0	399.2734375
434	0	434	434	0	399.661458333333
435.001	0	435	435	0.999918706609153	399.2734375
436.001	0	436	436	0	399.2734375
437.001	0	437	437	1.10985327739673	399.2734375
438	0	438	438	0	399.2734375
439.001	0	439	439	0	399.2734375
440	0	440	440	0	399.2734375
441.001	0	441	441	0	399.2734375
442	0	442	442	0	399.2734375
443.001	0	443	443	0	399.661458333333
444.001	0	444	444	0	400.049479166667
445.001	0	445	445	0	400.049479166667
446.001	0	446	446	0	399.661458333333
447.001	0	447	447	0	399.2734375
448.001	0	448	448	1.0012949747909	399.2734375
449	0	449	449	0	399.2734375
450	0	450	450	1.10979575651836	399.2734375
451	0	451	451	0	399.2734375
452.001	0	452	452	0	399.2734375
453	0	453	453	0	399.2734375
454	0	454	454	0	399.2734375
455	0	455	455	0	399.661458333333
456	0	456	456	0	399.661458333333
457	0	457	457	0	399.2734375
458.001	0	458	458	0	399.2734375
459	0	459	459	1.00236789367523	399.2734375
460	0	460	460	0	399.2734375
461.001	0	461	461	0	399.2734375
462	0	462	462	0	399.2734375
463.001	0	463	463	0	399.2734375
464	0	464	464	0	399.2734375
465	0	465	465	0	399.2734375
466.001	0	466	466	1.11091238122958	399.2734375
467	0	467	467	1.10923453277821	399.2734375
468.001	0	468	468	0	399.2734375
