Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
452,5,452,452,696.109375,9.02364284662243,0.063165499926357
453.001,3,453,453,696.109375,17.7632020836236,0.124342414585365
454,6,454,454,696.109375,15.0110361137508,0.105077252796256
455.001,6,455,455,696.109375,11.104045236992,0.0777283166589438
456,9,456,456,696.109375,9.99329449939091,0.0699530614957364
457.001,3,457,457,696.109375,12.0093889402735,0.0840657225819145
458.001,5,458,458,694.9453125,9.00979725353349,0.0630685807747344
459,6,459,459,696.109375,22.1862041523478,0.155303429066434
460,2,460,460,696.109375,17.0212373979014,0.11914866178531
461,9,461,461,696.109375,15.5523949632902,0.108866764743032
462.001,6,462,462,696.109375,14.9904510826603,0.104933157578622
463,5,463,463,696.109375,7.00088701238447,0.0490062090866913
464.001,2,464,464,696.109375,11.1097692978637,0.0777683850850458
465.001,6,465,465,696.109375,11.1031785069112,0.0777222495483782
466,4,466,466,696.109375,8.99989020133954,0.0629992314093768
467,4,467,467,696.885416666667,20.0415722332835,0.140291005632985
468.001,1,468,468,696.109375,12.1988505799389,0.0853919540595723
469,4,469,469,696.109375,13.9886775643794,0.0979207429506557
470.001,3,470,470,696.109375,12.0162231028111,0.0841135617196777
471,3,471,471,696.109375,12.2188742506775,0.0855321197547428
472,6,472,472,696.109375,11.1067547950637,0.077747283565446
473,8,473,473,696.109375,8.88631481969612,0.0622042037378728
474.001,8,474,474,696.109375,9.97811101786012,0.0698467771250209
475,5,475,475,696.109375,17.0477627168037,0.119334339017626
476.001,4,476,476,696.109375,13.3308138095233,0.0933156966666633
477.001,5,477,477,696.109375,13.3209640781332,0.0932467485469326
478.001,8,478,478,696.109375,15.545646069833,0.108819522488831
479.001,10,479,479,696.109375,13.0192137556606,0.0911344962896242
480.001,5,480,480,696.109375,9.97925423924264,0.0698547796746985
481,7,481,481,696.497395833333,11.1106469329726,0.077774528530808
482,4,482,482,696.497395833333,21.0021422185063,0.147014995529544
483.001,11,483,483,696.109375,17.0062021619285,0.119043415133499
484,1,484,484,696.109375,11.9924759206074,0.0839473314442519
485.001,11,485,485,696.109375,14.0106284627518,0.0980743992392629
486,8,486,486,696.109375,14.0238840769715,0.0981671885388004
487,5,487,487,696.109375,16.6492367656882,0.116544657359817
488,3,488,488,696.109375,19.9926937811282,0.139948856467897
489.001,5,489,489,696.109375,15.5320693409266,0.108724485386486
490,3,490,490,695.721354166667,15.0207993007918,0.105145595105543
491.001,4,491,491,696.109375,19.9857062229094,0.139899943560366
492.001,2,492,492,696.109375,16.0156953814738,0.112109867670317
493.001,8,493,493,696.109375,19.9662326636252,0.139763628645377
494.001,9,494,494,696.109375,8.87877103602828,0.0621513972521979
495,7,495,495,696.109375,21.0167082830851,0.147116957981595
496.001,5,496,496,696.109375,24.429816413261,0.171008714892827
497.001,6,497,497,696.109375,12.0277950315384,0.0841945652207687
498.001,2,498,498,696.109375,19.9567094623518,0.139696966236463
499,5,499,499,696.109375,15.5475520212762,0.108832864148933
500.001,4,500,500,696.109375,15.0016876898651,0.105011813829056
501.001,4,501,501,696.497395833333,11.0099574054775,0.0770697018383426
502,4,502,502,696.109375,12.2057986420494,0.0854405904943459
503.001,5,503,503,696.109375,11.0088698464353,0.0770620889250469
504.001,8,504,504,696.109375,17.7662790471722,0.124363953330206
505,3,505,505,696.109375,15.0306429718267,0.105214500802787
506.001,6,506,506,696.109375,13.3246693372265,0.0932726853605855
507.001,9,507,507,696.109375,15.9934283003114,0.11195399810218
508.001,2,508,508,696.109375,18.9823122814162,0.132876185969913
509.001,2,509,509,696.109375,11.9998020032669,0.0839986140228686
510,4,510,510,696.109375,28.0605827982614,0.19642407958783
511,10,511,511,696.109375,9.98642733564782,0.0699049913495347
512.001,5,512,512,696.109375,12.2117974178265,0.0854825819247858
512.999,1,513,513,696.109375,18.9886732564026,0.132920712794818
514,5,514,514,696.109375,12.9999974000005,0.0909999818000037
515.001,2,515,515,696.885416666667,8.00569525160199,0.0560398667612139
516.001,7,516,516,696.497395833333,16.6534160985909,0.116573912690136
517.001,6,517,517,696.109375,16.0055187028487,0.112038630919941
518,5,518,518,696.109375,13.3263207272262,0.0932842450905834
519.001,6,519,519,696.109375,18.0175003981367,0.126122502786957
520,8,520,520,696.497395833333,13.9924147119846,0.0979469029838924
521.001,2,521,521,696.109375,27.7595675014968,0.194316972510478
522.001,5,522,522,696.109375,9.01238030682749,0.0630866621477924
523.001,4,523,523,696.109375,13.9975364335877,0.0979827550351138
524.001,2,524,524,696.109375,25.0084153317591,0.175058907322314
525.001,6,525,525,696.109375,18.8633772191654,0.132043640534158
526,3,526,526,696.109375,12.0189466675267,0.0841326266726868
527.001,4,527,527,696.109375,11.0864671265185,0.0776052698856298
528,2,528,528,696.109375,13.0078398250626,0.091054878775438
529,6,529,529,696.109375,6.66430972246149,0.0466501680572304
530,5,530,530,696.109375,11.1096643859266,0.0777676507014864
531,5,531,531,696.497395833333,17.006918414411,0.119048428900877
532.001,5,532,532,696.109375,15.0175630399753,0.105122941279827
533.001,2,533,533,696.109375,11.0884795244018,0.0776193566708127
534.001,5,534,534,696.109375,18.8861168266302,0.132202817786412
535,10,535,535,696.109375,12.0177441993103,0.084124209395172
536.001,5,536,536,696.109375,11.1083698122941,0.0777585886860587
537,4,537,537,696.109375,19.0011514697791,0.133008060288453
538,4,538,538,696.109375,19.0313369995034,0.133219358996524
539.001,3,539,539,696.109375,9.99604489823527,0.0699723142876469
540,6,540,540,696.109375,13.3092391740153,0.0931646742181072
541.001,4,541,541,696.109375,11.9933784557546,0.083953649190282
542.001,5,542,542,696.109375,13.0227181317809,0.0911590269224662
543.001,1,543,543,696.109375,17.768997918473,0.124382985429311
544,2,544,544,696.109375,13.9996234101303,0.0979973638709119
544.999,8,545,545,695.721354166667,14.0184510853185,0.0981291575972295
546.001,3,546,546,696.109375,12.2001034346951,0.0854007240428658
547,2,547,547,696.109375,14.434273093338,0.101039911653366
548,4,548,548,696.109375,10.0093246868783,0.0700652728081481
549.001,2,549,549,696.109375,12.2056957102306,0.085439869971614
550.001,5,550,550,696.109375,19.0197919955506,0.133138543968854
551.001,9,551,551,696.109375,15.5515795350544,0.108861056745381
552,4,552,552,696.109375,11.1031785069112,0.0777222495483782
553.001,8,553,553,696.109375,15.0098479612474,0.105068935728732
554.001,8,554,554,696.109375,11.0132720942007,0.077092904659405
555.001,3,555,555,696.109375,9.98035422716794,0.0698624795901756
556.001,5,556,556,696.109375,13.3270252080682,0.0932891764564773
557.001,4,557,557,696.109375,7.76690583558703,0.0543683408491092
558.001,2,558,558,696.109375,21.0111316975734,0.147077921883014
559,1,559,559,696.109375,13.0102325478989,0.0910716278352924
560.001,4,560,560,695.721354166667,11.1011509118208,0.0777080563827455
561.001,1,561,561,696.109375,8.99958601904312,0.0629971021333019
562,2,562,562,696.109375,15.0052953687356,0.105037067581149
563,1,563,563,695.333333333333,19.9725266799669,0.139807686759768
564.001,1,564,564,696.109375,21.096849640754,0.147677947485278
565.001,6,565,565,696.109375,18.0261397051865,0.126182977936305
566.001,2,566,566,696.109375,9.99310475771718,0.0699517333040202
567.001,7,567,567,696.109375,14.9921156463816,0.104944809524671
568,2,568,568,696.109375,8.00968851923286,0.05606781963463
569.001,2,569,569,696.109375,16.6482925011762,0.116538047508233
570,5,570,570,696.109375,14.9947473400068,0.104963231380048
571.001,0,571,571,696.109375,7.01186969301634,0.0490830878511144
572.001,9,572,572,696.109375,14.4422139247383,0.101095497473168
573,2,573,573,696.109375,8.88847211830734,0.0622193048281514
574,6,574,574,696.109375,6.6599135143631,0.0466193946005417
575.001,5,575,575,696.109375,25.5391622510751,0.178774135757525
576,5,576,576,695.721354166667,10.9713275326262,0.0767992927283836
577.001,3,577,577,696.109375,13.0475714454903,0.0913330001184318
578.001,4,578,578,695.721354166667,16.9756535177249,0.118829574624074
579.001,5,579,579,696.109375,14.0207142031638,0.0981449994221463
580.002,6,580,580,696.109375,11.9858854213278,0.0839011979492949
581.001,3,581,581,696.109375,15.0066359344102,0.105046451540871
582.001,3,582,582,696.109375,17.0036642896544,0.119025650027581
583.001,5,583,583,696.109375,13.992704204028,0.0979489294281961
584.001,4,584,584,696.109375,13.0123747684048,0.0910866233788333
585.001,6,585,585,696.109375,13.3264480018657,0.0932851360130599
586.001,6,586,586,696.109375,21.1040154721313,0.147728108304919
587.001,5,587,587,696.109375,15.0034057731105,0.105023840411773
588.001,6,588,588,696.109375,16.6574495445853,0.116602146812097
589,5,589,589,696.109375,18.0424122985903,0.126296886090132
590.001,5,590,590,696.109375,15.5134176657492,0.108593923660245
591,3,591,591,696.109375,9.01184787640311,0.0630829351348218
592,8,592,592,696.109375,8.87836309619595,0.0621485416733717
593.001,6,593,593,696.109375,13.3280953918443,0.0932966677429104
594.001,2,594,594,696.109375,12.0010560929362,0.0840073926505533
595,9,595,595,696.109375,13.0179087370496,0.0911253611593469
596,3,596,596,696.109375,8.87995762484221,0.0621597033738955
597.001,5,597,597,696.109375,17.7694004926344,0.124385803448441
598.001,2,598,598,696.109375,18.2072784202394,0.127450948941676
599.001,5,599,599,696.109375,19.0207062578441,0.133144943804908
599.999,6,600,600,696.109375,10.997090169941,0.0769796311895872
,8,601,601,,,
,2,602,602,,,
,1,603,603,,,
,3,604,604,,,
,5,605,605,,,
,3,606,606,,,
,7,607,607,,,
,8,608,608,,,
,7,609,609,,,
,6,610,610,,,
,1,611,611,,,
,4,612,612,,,
,2,613,613,,,
,0,614,614,,,
,5,615,615,,,
,4,616,616,,,
,4,617,617,,,
,3,618,618,,,
,7,619,619,,,
,5,620,620,,,
,3,621,621,,,
,1,622,622,,,
,4,623,623,,,
,6,624,624,,,
,10,625,625,,,
,3,626,626,,,
,7,627,627,,,
,6,628,628,,,
,1,629,629,,,
,5,630,630,,,
,1,631,631,,,
,3,632,632,,,
,5,633,633,,,
,2,634,634,,,
,3,635,635,,,
,4,636,636,,,
,1,637,637,,,
,3,638,638,,,
,3,639,639,,,
,5,640,640,,,
,4,641,641,,,
,2,642,642,,,
,6,643,643,,,
,4,644,644,,,
,6,645,645,,,
,4,646,646,,,
,6,647,647,,,
,6,648,648,,,
,3,649,649,,,
,6,650,650,,,
,6,651,651,,,
,4,652,652,,,
,6,653,653,,,
,5,654,654,,,
,4,655,655,,,
,6,656,656,,,
,8,657,657,,,
,5,658,658,,,
,3,659,659,,,
,8,660,660,,,
,6,661,661,,,
,3,662,662,,,
,6,663,663,,,
,4,664,664,,,
,3,665,665,,,
,5,666,666,,,
,3,667,667,,,
,8,668,668,,,
,8,669,669,,,
,9,670,670,,,
,2,671,671,,,
,11,672,672,,,
,4,673,673,,,
,1,674,674,,,
,4,675,675,,,
,8,676,676,,,
,4,677,677,,,
,1,678,678,,,
,4,679,679,,,
,5,680,680,,,
,5,681,681,,,
,2,682,682,,,
,2,683,683,,,
,2,684,684,,,
,7,685,685,,,
,3,686,686,,,
,4,687,687,,,
,6,688,688,,,
,4,689,689,,,
,2,690,690,,,
,5,691,691,,,
,2,692,692,,,
,5,693,693,,,
,3,694,694,,,
,7,695,695,,,
,5,696,696,,,
,3,697,697,,,
,1,698,698,,,
,4,699,699,,,
,5,700,700,,,
,3,701,701,,,
,4,702,702,,,
,5,703,703,,,
,3,704,704,,,
,1,705,705,,,
,5,706,706,,,
,4,707,707,,,
,1,708,708,,,
,5,709,709,,,
,4,710,710,,,
,4,711,711,,,
,3,712,712,,,
,2,713,713,,,
,3,714,714,,,
,2,715,715,,,
,2,716,716,,,
,5,717,717,,,
,0,718,718,,,
,4,719,719,,,
,4,720,720,,,
,4,721,721,,,
,1,722,722,,,
,1,723,723,,,
,1,724,724,,,
,2,725,725,,,
,1,726,726,,,
,1,727,727,,,
,2,728,728,,,
,2,729,729,,,
,1,730,730,,,
,2,731,731,,,
,1,732,732,,,
,3,733,733,,,
,1,734,734,,,
,2,735,735,,,
,3,736,736,,,
,1,737,737,,,
,3,738,738,,,
,3,739,739,,,
,3,740,740,,,
,3,741,741,,,
,3,742,742,,,
,2,743,743,,,
,0,744,744,,,
,2,745,745,,,
,2,746,746,,,
,5,747,747,,,
,3,748,748,,,
,3,749,749,,,
,5,750,750,,,
,1,751,751,,,
,1,752,752,,,
,2,753,753,,,
,1,754,754,,,
,1,755,755,,,
,0,756,756,,,
,2,757,757,,,
,1,758,758,,,
,4,759,759,,,
,1,760,760,,,
,3,761,761,,,
,3,762,762,,,
,1,763,763,,,
,4,764,764,,,
,3,765,765,,,
,1,766,766,,,
,5,767,767,,,
,2,768,768,,,
,1,769,769,,,
,2,770,770,,,
,0,771,771,,,
,2,772,772,,,
,1,773,773,,,
,2,774,774,,,
,0,775,775,,,
,3,776,776,,,
,3,777,777,,,
,1,778,778,,,
,1,779,779,,,
,2,780,780,,,
,1,781,781,,,
,0,782,782,,,
,4,783,783,,,
,3,784,784,,,
,3,785,785,,,
,5,786,786,,,
,0,787,787,,,
,2,788,788,,,
,3,789,789,,,
,0,790,790,,,
,2,791,791,,,
,4,792,792,,,
,2,793,793,,,
,1,794,794,,,
,2,795,795,,,
,1,796,796,,,
,1,797,797,,,
,0,798,798,,,
,1,799,799,,,
,3,800,800,,,
,4,801,801,,,
,2,802,802,,,
,1,803,803,,,
,4,804,804,,,
,0,805,805,,,
,2,806,806,,,
,2,807,807,,,
,3,808,808,,,
,2,809,809,,,
,1,810,810,,,
,1,811,811,,,
,2,812,812,,,
,4,813,813,,,
,2,814,814,,,
,2,815,815,,,
,0,816,816,,,
,1,817,817,,,
,2,818,818,,,
,4,819,819,,,
,2,820,820,,,
,3,821,821,,,
,1,822,822,,,
,2,823,823,,,
,1,824,824,,,
,2,825,825,,,
,3,826,826,,,
,5,827,827,,,
,1,828,828,,,
,1,829,829,,,
,5,830,830,,,
,3,831,831,,,
,2,832,832,,,
,2,833,833,,,
,1,834,834,,,
,4,835,835,,,
,4,836,836,,,
,1,837,837,,,
,6,838,838,,,
,6,839,839,,,
,2,840,840,,,
,1,841,841,,,
,1,842,842,,,
,3,843,843,,,
,0,844,844,,,
,0,845,845,,,
,3,846,846,,,
,1,847,847,,,
,1,848,848,,,
,2,849,849,,,
,0,850,850,,,
,1,851,851,,,
,3,852,852,,,
,1,853,853,,,
,2,854,854,,,
,1,855,855,,,
,3,856,856,,,
,4,857,857,,,
,1,858,858,,,
,3,859,859,,,
,4,860,860,,,
,1,861,861,,,
,0,862,862,,,
,3,863,863,,,
,2,864,864,,,
,0,865,865,,,
,1,866,866,,,
,2,867,867,,,
,1,868,868,,,
,7,869,869,,,
,3,870,870,,,
,4,871,871,,,
,3,872,872,,,
,1,873,873,,,
,1,874,874,,,
,1,875,875,,,
,1,876,876,,,
,1,877,877,,,
,1,878,878,,,
,1,879,879,,,
,2,880,880,,,
,2,881,881,,,
,1,882,882,,,
,2,883,883,,,
,1,884,884,,,
,0,885,885,,,
,1,886,886,,,
,2,887,887,,,
,4,888,888,,,
,0,889,889,,,
,0,890,890,,,
,5,891,891,,,
,0,892,892,,,
,1,893,893,,,
,1,894,894,,,
,3,895,895,,,
,1,896,896,,,
,1,897,897,,,
,1,898,898,,,
,2,899,899,,,
,2,900,900,,,
,2,901,901,,,
,1,902,902,,,
,3,903,903,,,
,3,904,904,,,
,4,905,905,,,
,3,906,906,,,
,0,907,907,,,
,4,908,908,,,
,2,909,909,,,
,0,910,910,,,
,3,911,911,,,
,1,912,912,,,
,0,913,913,,,
,0,914,914,,,
,0,915,915,,,
,1,916,916,,,
,3,917,917,,,
,2,918,918,,,
,2,919,919,,,
,3,920,920,,,
,5,921,921,,,
,1,922,922,,,
,0,923,923,,,
,5,924,924,,,
,2,925,925,,,
,1,926,926,,,
,3,927,927,,,
,1,928,928,,,
,0,929,929,,,
,1,930,930,,,
,1,931,931,,,
,3,932,932,,,
,0,933,933,,,
,1,934,934,,,
,1,935,935,,,
,0,936,936,,,
,2,937,937,,,
,6,938,938,,,
,3,939,939,,,
,2,940,940,,,
,3,941,941,,,
,0,942,942,,,
,3,943,943,,,
,2,944,944,,,
,0,945,945,,,
,4,946,946,,,
,3,947,947,,,
,1,948,948,,,
,2,949,949,,,
,1,950,950,,,
,0,951,951,,,
,1,952,952,,,
,1,953,953,,,
,1,954,954,,,
,3,955,955,,,
,1,956,956,,,
,1,957,957,,,
,0,958,958,,,
,3,959,959,,,
,3,960,960,,,
,2,961,961,,,
,1,962,962,,,
,3,963,963,,,
,6,964,964,,,
,2,965,965,,,
,1,966,966,,,
,0,967,967,,,
,2,968,968,,,
,0,969,969,,,
,1,970,970,,,
,1,971,971,,,
,1,972,972,,,
,2,973,973,,,
,2,974,974,,,
,4,975,975,,,
,2,976,976,,,
,1,977,977,,,
,1,978,978,,,
,3,979,979,,,
,4,980,980,,,
,3,981,981,,,
,2,982,982,,,
,2,983,983,,,
,2,984,984,,,
,3,985,985,,,
,2,986,986,,,
,4,987,987,,,
,2,988,988,,,
,4,989,989,,,
,3,990,990,,,
,0,991,991,,,
,0,992,992,,,
,2,993,993,,,
,3,994,994,,,
,1,995,995,,,
,0,996,996,,,
,1,997,997,,,
,1,998,998,,,
,0,999,999,,,
,2,1000,1000,,,
,2,1001,1001,,,
,1,1002,1002,,,
,2,1003,1003,,,
,2,1004,1004,,,
,1,1005,1005,,,
,0,1006,1006,,,
,4,1007,1007,,,
,3,1008,1008,,,
,5,1009,1009,,,
,0,1010,1010,,,
,1,1011,1011,,,
,2,1012,1012,,,
,0,1013,1013,,,
,2,1014,1014,,,
,2,1015,1015,,,
,0,1016,1016,,,
,4,1017,1017,,,
,3,1018,1018,,,
,1,1019,1019,,,
,2,1020,1020,,,
,0,1021,1021,,,
,2,1022,1022,,,
,2,1023,1023,,,
,0,1024,1024,,,
,2,1025,1025,,,
,1,1026,1026,,,
,2,1027,1027,,,
,1,1028,1028,,,
,0,1029,1029,,,
,1,1030,1030,,,
,1,1031,1031,,,
,2,1032,1032,,,
,3,1033,1033,,,
,0,1034,1034,,,
,2,1035,1035,,,
,2,1036,1036,,,
,1,1037,1037,,,
,2,1038,1038,,,
,2,1039,1039,,,
,2,1040,1040,,,
,0,1041,1041,,,
,2,1042,1042,,,
,0,1043,1043,,,
,1,1044,1044,,,
,0,1045,1045,,,
,0,1046,1046,,,
,2,1047,1047,,,
,1,1048,1048,,,
,3,1049,1049,,,
,1,1050,1050,,,
,1,1051,1051,,,
,2,1052,1052,,,
,1,1053,1053,,,
,0,1054,1054,,,
,0,1055,1055,,,
,0,1056,1056,,,
,1,1057,1057,,,
,1,1058,1058,,,
,3,1059,1059,,,
,0,1060,1060,,,
,1,1061,1061,,,
,0,1062,1062,,,
,0,1063,1063,,,
,1,1064,1064,,,
,1,1065,1065,,,
,0,1066,1066,,,
,0,1067,1067,,,
,0,1068,1068,,,
,1,1069,1069,,,
,2,1070,1070,,,
,2,1071,1071,,,
,1,1072,1072,,,
,1,1073,1073,,,
,1,1074,1074,,,
,1,1075,1075,,,
,1,1076,1076,,,
,1,1077,1077,,,
,3,1078,1078,,,
,0,1079,1079,,,
,3,1080,1080,,,
,0,1081,1081,,,
,0,1082,1082,,,
,3,1083,1083,,,
,0,1084,1084,,,
,2,1085,1085,,,
,1,1086,1086,,,
,1,1087,1087,,,
,1,1088,1088,,,
,0,1089,1089,,,
,1,1090,1090,,,
,0,1091,1091,,,
,1,1092,1092,,,
,1,1093,1093,,,
,1,1094,1094,,,
,0,1095,1095,,,
,2,1096,1096,,,
,3,1097,1097,,,
,1,1098,1098,,,
,1,1099,1099,,,
,2,1100,1100,,,
,0,1101,1101,,,
,4,1102,1102,,,
,1,1103,1103,,,
,2,1104,1104,,,
,1,1105,1105,,,
,3,1106,1106,,,
,1,1107,1107,,,
,0,1108,1108,,,
,0,1109,1109,,,
,0,1110,1110,,,
,0,1111,1111,,,
,1,1112,1112,,,
,1,1113,1113,,,
,1,1114,1114,,,
,2,1115,1115,,,
,2,1116,1116,,,
,0,1117,1117,,,
,1,1118,1118,,,
,1,1119,1119,,,
,2,1120,1120,,,
,3,1121,1121,,,
,0,1122,1122,,,
,1,1123,1123,,,
,2,1124,1124,,,
,2,1125,1125,,,
,1,1126,1126,,,
,2,1127,1127,,,
,0,1128,1128,,,
,1,1129,1129,,,
,4,1130,1130,,,
,1,1131,1131,,,
,2,1132,1132,,,
,1,1133,1133,,,
,1,1134,1134,,,
,3,1135,1135,,,
,2,1136,1136,,,
,0,1137,1137,,,
,2,1138,1138,,,
,2,1139,1139,,,
,1,1140,1140,,,
,1,1141,1141,,,
,1,1142,1142,,,
,0,1143,1143,,,
,2,1144,1144,,,
,0,1145,1145,,,
,2,1146,1146,,,
,2,1147,1147,,,
,3,1148,1148,,,
,2,1149,1149,,,
,1,1150,1150,,,
,1,1151,1151,,,
,1,1152,1152,,,
,3,1153,1153,,,
,4,1154,1154,,,
,1,1155,1155,,,
,1,1156,1156,,,
,1,1157,1157,,,
,4,1158,1158,,,
,2,1159,1159,,,
,0,1160,1160,,,
,5,1161,1161,,,
,1,1162,1162,,,
,0,1163,1163,,,
,1,1164,1164,,,
,0,1165,1165,,,
,1,1166,1166,,,
,3,1167,1167,,,
,3,1168,1168,,,
,1,1169,1169,,,
,3,1170,1170,,,
,0,1171,1171,,,
,1,1172,1172,,,
,2,1173,1173,,,
,0,1174,1174,,,
,0,1175,1175,,,
,2,1176,1176,,,
,0,1177,1177,,,
,0,1178,1178,,,
,2,1179,1179,,,
,1,1180,1180,,,
,0,1181,1181,,,
,0,1182,1182,,,
,4,1183,1183,,,
,1,1184,1184,,,
,1,1185,1185,,,
,1,1186,1186,,,
,1,1187,1187,,,
,1,1188,1188,,,
,0,1189,1189,,,
,2,1190,1190,,,
,0,1191,1191,,,
,2,1192,1192,,,
,2,1193,1193,,,
,1,1194,1194,,,
,2,1195,1195,,,
,1,1196,1196,,,
,2,1197,1197,,,
,1,1198,1198,,,
,1,1199,1199,,,
,0,1200,1200,,,
,2,1201,1201,,,
,0,1202,1202,,,
,0,1203,1203,,,
,3,1204,1204,,,
,0,1205,1205,,,
,1,1206,1206,,,
,0,1207,1207,,,
,1,1208,1208,,,
,0,1209,1209,,,
,0,1210,1210,,,
,0,1211,1211,,,
,4,1212,1212,,,
,1,1213,1213,,,
,0,1214,1214,,,
,0,1215,1215,,,
,2,1216,1216,,,
,1,1217,1217,,,
,4,1218,1218,,,
,1,1219,1219,,,
,1,1220,1220,,,
,1,1221,1221,,,
,0,1222,1222,,,
,1,1223,1223,,,
,1,1224,1224,,,
,1,1225,1225,,,
,1,1226,1226,,,
,1,1227,1227,,,
,0,1228,1228,,,
,3,1229,1229,,,
,2,1230,1230,,,
,0,1231,1231,,,
,1,1232,1232,,,
,2,1233,1233,,,
,1,1234,1234,,,
,1,1235,1235,,,
,0,1236,1236,,,
,2,1237,1237,,,
,1,1238,1238,,,
,2,1239,1239,,,
,1,1240,1240,,,
,0,1241,1241,,,
,0,1242,1242,,,
,1,1243,1243,,,
,1,1244,1244,,,
,0,1245,1245,,,
,2,1246,1246,,,
,0,1247,1247,,,
,2,1248,1248,,,
,1,1249,1249,,,
,0,1250,1250,,,
,2,1251,1251,,,
,1,1252,1252,,,
,0,1253,1253,,,
,0,1254,1254,,,
,0,1255,1255,,,
,3,1256,1256,,,
,0,1257,1257,,,
,0,1258,1258,,,
,2,1259,1259,,,
,0,1260,1260,,,
,1,1261,1261,,,
,1,1262,1262,,,
,0,1263,1263,,,
,2,1264,1264,,,
,1,1265,1265,,,
,1,1266,1266,,,
,2,1267,1267,,,
,0,1268,1268,,,
,1,1269,1269,,,
,0,1270,1270,,,
,0,1271,1271,,,
,1,1272,1272,,,
,0,1273,1273,,,
,1,1274,1274,,,
,1,1275,1275,,,
,3,1276,1276,,,
,0,1277,1277,,,
,0,1278,1278,,,
,0,1279,1279,,,
,1,1280,1280,,,
,1,1281,1281,,,
,0,1282,1282,,,
,2,1283,1283,,,
,0,1284,1284,,,
,1,1285,1285,,,
,2,1286,1286,,,
,0,1287,1287,,,
,1,1288,1288,,,
,0,1289,1289,,,
,1,1290,1290,,,
,0,1291,1291,,,
,1,1292,1292,,,
,1,1293,1293,,,
,1,1294,1294,,,
,1,1295,1295,,,
,1,1296,1296,,,
,0,1297,1297,,,
,0,1298,1298,,,
,0,1299,1299,,,
,0,1300,1300,,,
,0,1301,1301,,,
,3,1302,1302,,,
,1,1303,1303,,,
,0,1304,1304,,,
,0,1305,1305,,,
,0,1306,1306,,,
,2,1307,1307,,,
,3,1308,1308,,,
,1,1309,1309,,,
,2,1310,1310,,,
,1,1311,1311,,,
,3,1312,1312,,,
,1,1313,1313,,,
,1,1314,1314,,,
,2,1315,1315,,,
,1,1316,1316,,,
,0,1317,1317,,,
,1,1318,1318,,,
,0,1319,1319,,,
,1,1320,1320,,,
,1,1321,1321,,,
,2,1322,1322,,,
,1,1323,1323,,,
,0,1324,1324,,,
,0,1325,1325,,,
,0,1326,1326,,,
,0,1327,1327,,,
,2,1328,1328,,,
,0,1329,1329,,,
,4,1330,1330,,,
,0,1331,1331,,,
,2,1332,1332,,,
,0,1333,1333,,,
,0,1334,1334,,,
,2,1335,1335,,,
,0,1336,1336,,,
,1,1337,1337,,,
,1,1338,1338,,,
,1,1339,1339,,,
,1,1340,1340,,,
,3,1341,1341,,,
,0,1342,1342,,,
,0,1343,1343,,,
,2,1344,1344,,,
,0,1345,1345,,,
,2,1346,1346,,,
,0,1347,1347,,,
,1,1348,1348,,,
,0,1349,1349,,,
,1,1350,1350,,,
,3,1351,1351,,,
,2,1352,1352,,,
,1,1353,1353,,,
,0,1354,1354,,,
,3,1355,1355,,,
,0,1356,1356,,,
,0,1357,1357,,,
,1,1358,1358,,,
,0,1359,1359,,,
,0,1360,1360,,,
,1,1361,1361,,,
,0,1362,1362,,,
,1,1363,1363,,,
,0,1364,1364,,,
,3,1365,1365,,,
,1,1366,1366,,,
,1,1367,1367,,,
,0,1368,1368,,,
,0,1369,1369,,,
,0,1370,1370,,,
,0,1371,1371,,,
,1,1372,1372,,,
,3,1373,1373,,,
,0,1374,1374,,,
,0,1375,1375,,,
,1,1376,1376,,,
,2,1377,1377,,,
,1,1378,1378,,,
,1,1379,1379,,,
,0,1380,1380,,,
,1,1381,1381,,,
,1,1382,1382,,,
,0,1383,1383,,,
,1,1384,1384,,,
,0,1385,1385,,,
,1,1386,1386,,,
,0,1387,1387,,,
,0,1388,1388,,,
,1,1389,1389,,,
,0,1390,1390,,,
,1,1391,1391,,,
,1,1392,1392,,,
,0,1393,1393,,,
,0,1394,1394,,,
,0,1395,1395,,,
,0,1396,1396,,,
,1,1397,1397,,,
,0,1398,1398,,,
,1,1399,1399,,,
,2,1400,1400,,,
,0,1401,1401,,,
,2,1402,1402,,,
,1,1403,1403,,,
,1,1404,1404,,,
,2,1405,1405,,,
,0,1406,1406,,,
,2,1407,1407,,,
,0,1408,1408,,,
,0,1409,1409,,,
,1,1410,1410,,,
,2,1411,1411,,,
,1,1412,1412,,,
,1,1413,1413,,,
,1,1414,1414,,,
,1,1415,1415,,,
,0,1416,1416,,,
,0,1417,1417,,,
,1,1418,1418,,,
,3,1419,1419,,,
,0,1420,1420,,,
,0,1421,1421,,,
,0,1422,1422,,,
,1,1423,1423,,,
,1,1424,1424,,,
,1,1425,1425,,,
,1,1426,1426,,,
,0,1427,1427,,,
,2,1428,1428,,,
,0,1429,1429,,,
,0,1430,1430,,,
,3,1431,1431,,,
,1,1432,1432,,,
,1,1433,1433,,,
,0,1434,1434,,,
,1,1435,1435,,,
,1,1436,1436,,,
,2,1437,1437,,,
,0,1438,1438,,,
,0,1439,1439,,,
,0,1440,1440,,,
,2,1441,1441,,,
,2,1442,1442,,,
,1,1443,1443,,,
,2,1444,1444,,,
,2,1445,1445,,,
