Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
263.001,16,263,263,15.5554708646586,696.109375,0.10888829605261
264.001,14,264,264,14.4432600971165,696.109375,0.101102820679815
265.001,17,265,265,13.3186428702475,696.109375,0.0932305000917321
266,13,266,266,11.0153256225386,696.109375,0.0771072793577705
267,7,267,267,8.87682922323195,696.109375,0.0621378045626236
268,18,268,268,17.0031983016005,696.109375,0.119022388111204
269.001,13,269,269,16.6587056563302,696.109375,0.116610939594312
270,10,270,270,12.0189177765803,696.109375,0.0841324244360624
271,16,271,271,15.9954157138564,696.109375,0.111967909996995
272,11,272,272,9.99915895962973,696.109375,0.0699941127174081
273,18,273,273,16.6626842851225,696.109375,0.116638789995858
274,9,274,274,14.4228934365628,696.109375,0.10096025405594
275,11,275,275,18.8875373806585,696.109375,0.13221276166461
276,13,276,276,7.99993920046208,696.109375,0.0559995744032345
277.001,9,277,277,16.0317862225434,696.109375,0.112222503557804
278,11,278,278,12.20829120548,696.109375,0.0854580384383598
279,6,279,279,17.0007242308522,696.109375,0.119005069615966
280.001,15,280,280,16.6508224840274,696.109375,0.116555757388192
281,13,281,281,14.0100031422436,696.109375,0.0980700219957049
282,14,282,282,17.9832701637666,696.109375,0.125882891146367
283.001,10,283,283,11.004309287517,696.109375,0.0770301650126189
284.001,7,284,284,16.65781766375,696.109375,0.11660472364625
285,12,285,285,13.9970956026624,696.109375,0.0979796692186371
286.001,10,286,286,13.9931349679847,696.109375,0.0979519447758929
287,11,287,287,9.00037081527759,696.109375,0.0630025957069431
288,18,288,288,11.0254058426833,696.109375,0.0771778408987831
289.001,10,289,289,12.1912929121042,696.109375,0.0853390503847295
290.001,10,290,290,17.0192181010797,696.109375,0.119134526707558
291.001,10,291,291,17.7765432956045,696.109375,0.124435803069231
292,14,292,292,10.0005450297041,696.109375,0.0700038152079288
293.001,6,293,293,20.9968777642765,696.109375,0.146978144349935
294,14,294,294,14.4296220160513,696.109375,0.101007354112359
295.001,6,295,295,15.550845377278,696.109375,0.108855917640946
296,14,296,296,12.0052474936795,696.109375,0.0840367324557564
297,9,297,297,7.76802631540983,695.721354166667,0.0543761842078688
298.001,5,298,298,17.0101686788362,696.109375,0.119071180751853
299.001,8,299,299,16.0186040066934,696.109375,0.112130228046854
300,13,300,300,15.9693245245208,696.109375,0.111785271671646
301.001,11,301,301,11.0116822937454,696.109375,0.077081776056218
302.001,13,302,302,13.3176407133594,696.109375,0.093223484993516
302.999,12,303,303,16.0288679912522,696.109375,0.112202075938766
304.001,12,304,304,23.308874554301,696.109375,0.163162121880107
305.001,8,305,305,12.9903131235038,696.109375,0.0909321918645266
306.001,10,306,306,20.0296960273301,696.109375,0.140207872191311
307,7,307,307,14.9995155156488,696.109375,0.104996608609542
308,12,308,308,12.1910172816536,696.109375,0.0853371209715753
309.001,13,309,309,17.005462154444,696.109375,0.119038235081108
310,10,310,310,13.0280389454183,696.109375,0.0911962726179283
311,11,311,311,13.3088671991323,696.109375,0.0931620703939258
312.001,18,312,312,11.1066042979005,696.109375,0.0777462300853032
313,7,313,313,11.0074586539839,696.109375,0.0770522105778876
314,14,314,314,9.0190057508187,695.333333333333,0.0631330402557309
315,6,315,315,15.5277884192423,696.109375,0.108694518934696
316,6,316,316,9.99692872134283,696.109375,0.0699785010493998
317.001,11,317,317,12.216169788768,696.109375,0.0855131885213759
317.999,7,318,318,15.0461057819476,696.109375,0.105322740473633
319.001,10,319,319,17.7266541073322,696.109375,0.124086578751326
320.001,6,320,320,14.4296652606253,696.109375,0.101007656824377
321.001,10,321,321,8.01650919904451,696.109375,0.0561155643933116
322.001,7,322,322,12.2035088194204,696.109375,0.0854245617359425
323.001,11,323,323,9.98833262865647,696.109375,0.0699183284005953
324.002,3,324,324,7.01654360651544,696.109375,0.0491158052456081
325.001,11,325,325,13.9726136771927,696.109375,0.0978082957403489
326.001,6,326,326,16.0235706724592,696.109375,0.112164994707214
327,4,327,327,9.01353021019853,696.109375,0.0630947114713897
328,13,328,328,13.3109502310226,696.109375,0.0931766516171584
329.001,7,329,329,11.0988616674508,696.109375,0.0776920316721556
330.001,4,330,330,4.0062930851782,696.109375,0.0280440515962474
331,9,331,331,17.7567399868356,696.109375,0.124297179907849
332,11,332,332,20.0140278321075,696.109375,0.140098194824753
333.001,9,333,333,13.9896001312624,696.109375,0.0979272009188369
334,6,334,334,13.0032573159576,696.109375,0.0910228012117035
335,4,335,335,15.5538515447085,696.109375,0.10887696081296
336,6,336,336,13.3204450627104,696.109375,0.093243115438973
337.001,10,337,337,10.0191967810325,696.109375,0.0701343774672272
338.001,6,338,338,16.6450521417355,696.109375,0.116515364992149
339.001,9,339,339,15.5403398361515,696.109375,0.108782378853061
340.003,7,340,340,12.0000108000097,696.109375,0.084000075600068
340.999,3,341,341,10.0142312239924,696.109375,0.0700996185679469
342.001,11,342,342,9.97261298859709,696.109375,0.0698082909201796
343.001,7,343,343,17.0263090527483,696.109375,0.119184163369238
343.999,5,344,344,13.9950695370021,696.109375,0.0979654867590148
