Energy (keV),Counts
414.5,23
415.5,20
416.5,27
417.5,28
418.5,36
419.5,29
420.5,29
421.5,40
422.5,43
423.5,63
424.5,54
425.5,67
426.5,82
427.5,98
428.5,87
429.5,107
430.5,92
431.5,129
432.5,152
433.5,167
434.5,189
435.5,205
436.5,230
437.5,216
438.5,249
439.5,281
440.5,326
441.5,366
442.5,365
443.5,429
444.5,465
445.5,526
446.5,527
447.5,527
448.5,544
449.5,646
450.5,691
451.5,720
452.5,697
453.5,820
454.5,930
455.5,1004
456.5,951
457.5,1052
458.5,1080
459.5,1202
460.5,1236
461.5,1297
462.5,1314
463.5,1340
464.5,1365
465.5,1461
466.5,1502
467.5,1493
468.5,1531
469.5,1533
470.5,1618
471.5,1640
472.5,1652
473.5,1683
474.5,1677
475.5,1683
476.5,1694
477.5,1676
478.5,1718
479.5,1701
480.5,1606
481.5,1742
482.5,1621
483.5,1593
484.5,1609
485.5,1575
486.5,1530
487.5,1439
488.5,1517
489.5,1444
490.5,1363
491.5,1279
492.5,1318
493.5,1273
494.5,1254
495.5,1194
496.5,1071
497.5,1018
498.5,1033
499.5,919
500.5,922
501.5,881
502.5,780
503.5,769
504.5,781
505.5,623
506.5,643
507.5,604
508.5,578
509.5,540
510.5,459
511.5,435
512.5,404
513.5,388
514.5,362
515.5,307
516.5,330
517.5,267
518.5,264
519.5,234
520.5,205
521.5,192
522.5,170
523.5,181
524.5,125
525.5,129
526.5,122
527.5,99
528.5,108
529.5,83
530.5,77
531.5,61
532.5,56
533.5,62
534.5,58
535.5,58
536.5,56
537.5,40
538.5,40
539.5,37
540.5,31
541.5,30
542.5,33
543.5,28
544.5,33
545.5,26
546.5,33
547.5,23
548.5,22
549.5,14
550.5,23
551.5,21
552.5,19
553.5,28
554.5,15
555.5,25
556.5,23
557.5,14
558.5,11
559.5,14
560.5,16
561.5,10
562.5,15
563.5,18
564.5,16
565.5,19
566.5,15
567.5,25
568.5,23
569.5,20
570.5,13
571.5,20
572.5,29
573.5,29
574.5,12
575.5,22
576.5,18
577.5,22
578.5,22
579.5,24
580.5,20
581.5,19
582.5,19
583.5,22
584.5,19
585.5,24
586.5,28
587.5,31
588.5,25
589.5,18
590.5,28
591.5,18
592.5,29
593.5,23
594.5,22
595.5,19
596.5,24
597.5,21
598.5,21
599.5,22
600.5,32
601.5,26
602.5,31
603.5,20
604.5,20
605.5,22
606.5,24
607.5,29
608.5,32
609.5,35
610.5,26
611.5,29
612.5,34
613.5,18
614.5,29
615.5,33
616.5,29
617.5,28
618.5,25
619.5,39
620.5,28
621.5,32
622.5,35
623.5,42
624.5,45
625.5,32
626.5,34
627.5,46
628.5,42
629.5,41
630.5,47
631.5,24
632.5,40
633.5,42
634.5,37
635.5,30
636.5,49
637.5,43
638.5,49
639.5,48
640.5,58
641.5,41
642.5,47
643.5,57
644.5,51
645.5,35
646.5,43
647.5,46
648.5,49
649.5,43
650.5,43
651.5,46
652.5,42
653.5,40
654.5,34
655.5,33
656.5,38
657.5,46
658.5,43
659.5,35
660.5,37
661.5,33
662.5,42
663.5,41
664.5,38
665.5,25
666.5,30
667.5,26
668.5,42
669.5,30
670.5,30
671.5,32
672.5,19
673.5,17
674.5,19
675.5,18
676.5,30
677.5,16
678.5,13
679.5,13
680.5,18
681.5,17
682.5,13
683.5,8
684.5,9
685.5,14
686.5,8
687.5,11
688.5,11
689.5,5
690.5,13
691.5,3
692.5,7
693.5,7
694.5,8
695.5,5
696.5,8
697.5,2
698.5,4
699.5,3
700.5,3
701.5,4
702.5,1
703.5,0
704.5,2
705.5,3
706.5,2
707.5,1
708.5,0
709.5,2
710.5,4
711.5,1
712.5,0
713.5,1
714.5,2
715.5,1
716.5,0
717.5,0
718.5,1
719.5,1
720.5,2
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
