Energy (keV),Counts
288.5,60
289.5,52
290.5,64
291.5,50
292.5,52
293.5,65
294.5,55
295.5,61
296.5,66
297.5,67
298.5,72
299.5,50
300.5,59
301.5,54
302.5,51
303.5,58
304.5,48
305.5,58
306.5,71
307.5,50
308.5,62
309.5,49
310.5,58
311.5,59
312.5,54
313.5,53
314.5,51
315.5,51
316.5,42
317.5,54
318.5,45
319.5,46
320.5,27
321.5,35
322.5,31
323.5,33
324.5,32
325.5,38
326.5,34
327.5,38
328.5,18
329.5,31
330.5,33
331.5,24
332.5,29
333.5,26
334.5,25
335.5,27
336.5,25
337.5,17
338.5,13
339.5,25
340.5,14
341.5,14
342.5,20
343.5,15
344.5,27
345.5,18
346.5,20
347.5,15
348.5,11
349.5,23
350.5,17
351.5,21
352.5,16
353.5,15
354.5,12
355.5,14
356.5,18
357.5,24
358.5,16
359.5,6
360.5,22
361.5,11
362.5,16
363.5,13
364.5,10
365.5,14
366.5,12
367.5,11
368.5,16
369.5,14
370.5,14
371.5,7
372.5,13
373.5,17
374.5,14
375.5,8
376.5,23
377.5,9
378.5,20
379.5,11
380.5,8
381.5,16
382.5,17
383.5,6
384.5,11
385.5,22
386.5,18
387.5,21
388.5,16
389.5,14
390.5,19
391.5,14
392.5,19
393.5,16
394.5,15
395.5,16
396.5,13
397.5,13
398.5,18
399.5,14
400.5,19
401.5,18
402.5,13
403.5,15
404.5,24
405.5,13
406.5,18
407.5,17
408.5,14
409.5,23
410.5,27
411.5,32
412.5,29
413.5,22
414.5,26
415.5,32
416.5,30
417.5,36
418.5,44
419.5,40
420.5,33
421.5,50
422.5,57
423.5,61
424.5,56
425.5,64
426.5,66
427.5,96
428.5,113
429.5,108
430.5,125
431.5,146
432.5,163
433.5,162
434.5,193
435.5,193
436.5,232
437.5,242
438.5,290
439.5,306
440.5,345
441.5,376
442.5,347
443.5,403
444.5,468
445.5,484
446.5,565
447.5,635
448.5,601
449.5,631
450.5,699
451.5,755
452.5,803
453.5,845
454.5,867
455.5,1000
456.5,953
457.5,1058
458.5,1203
459.5,1143
460.5,1164
461.5,1228
462.5,1371
463.5,1344
464.5,1424
465.5,1421
466.5,1481
467.5,1532
468.5,1515
469.5,1658
470.5,1564
471.5,1615
472.5,1670
473.5,1676
474.5,1708
475.5,1630
476.5,1730
477.5,1673
478.5,1762
479.5,1704
480.5,1657
481.5,1728
482.5,1639
483.5,1616
484.5,1666
485.5,1502
486.5,1554
487.5,1630
488.5,1506
489.5,1459
490.5,1413
491.5,1326
492.5,1307
493.5,1259
494.5,1299
495.5,1174
496.5,1127
497.5,1061
498.5,1028
499.5,961
500.5,836
501.5,867
502.5,818
503.5,778
504.5,734
505.5,657
506.5,673
507.5,596
508.5,556
509.5,514
510.5,501
511.5,478
512.5,412
513.5,362
514.5,351
515.5,321
516.5,293
517.5,259
518.5,282
519.5,244
520.5,231
521.5,187
522.5,187
523.5,174
524.5,143
525.5,125
526.5,126
527.5,111
528.5,83
529.5,88
530.5,76
531.5,83
532.5,68
533.5,71
534.5,50
535.5,64
536.5,52
537.5,64
538.5,52
539.5,43
540.5,45
541.5,33
542.5,34
543.5,28
544.5,39
545.5,35
546.5,25
547.5,33
548.5,35
549.5,19
550.5,29
551.5,24
552.5,28
553.5,29
554.5,29
555.5,29
556.5,37
557.5,33
558.5,23
559.5,25
560.5,36
561.5,39
562.5,30
563.5,32
564.5,26
565.5,26
566.5,27
567.5,28
568.5,32
569.5,32
570.5,30
571.5,29
572.5,35
573.5,25
574.5,23
575.5,31
576.5,40
577.5,29
578.5,25
579.5,28
580.5,15
581.5,34
582.5,33
583.5,36
584.5,45
585.5,36
586.5,29
587.5,42
588.5,39
589.5,35
590.5,41
591.5,48
592.5,41
593.5,42
594.5,43
595.5,44
596.5,49
597.5,40
598.5,37
599.5,48
600.5,47
601.5,46
602.5,32
603.5,48
604.5,39
605.5,39
606.5,39
607.5,43
608.5,47
609.5,50
610.5,48
611.5,50
612.5,39
613.5,53
614.5,57
615.5,47
616.5,45
617.5,60
618.5,45
619.5,51
620.5,49
621.5,40
622.5,66
623.5,52
624.5,57
625.5,63
626.5,48
627.5,66
628.5,56
629.5,74
630.5,66
631.5,82
632.5,83
633.5,82
634.5,68
635.5,57
636.5,71
637.5,71
638.5,47
639.5,64
640.5,68
641.5,85
642.5,76
643.5,60
644.5,67
645.5,70
646.5,75
647.5,72
648.5,79
649.5,80
650.5,57
651.5,77
652.5,60
653.5,68
654.5,72
655.5,65
656.5,70
657.5,71
658.5,61
659.5,55
660.5,74
661.5,66
662.5,74
663.5,58
664.5,49
665.5,61
666.5,57
667.5,47
668.5,48
669.5,38
670.5,37
671.5,38
672.5,44
673.5,44
674.5,35
675.5,35
676.5,30
677.5,33
678.5,28
679.5,30
680.5,29
681.5,26
682.5,16
683.5,19
684.5,18
685.5,17
686.5,15
687.5,18
688.5,10
689.5,10
690.5,13
691.5,15
692.5,9
693.5,17
694.5,8
695.5,10
696.5,7
697.5,4
698.5,1
699.5,3
700.5,2
701.5,6
702.5,6
703.5,2
704.5,6
705.5,2
706.5,2
707.5,2
708.5,0
709.5,2
710.5,1
711.5,2
712.5,0
713.5,2
714.5,1
715.5,0
716.5,1
717.5,0
718.5,0
719.5,1
720.5,0
721.5,0
722.5,0
723.5,0
724.5,1
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,1
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
