Energy (keV),Counts
256.5,35
257.5,38
258.5,38
259.5,36
260.5,34
261.5,22
262.5,38
263.5,44
264.5,30
265.5,43
266.5,39
267.5,36
268.5,36
269.5,44
270.5,33
271.5,36
272.5,49
273.5,32
274.5,26
275.5,36
276.5,44
277.5,43
278.5,53
279.5,47
280.5,55
281.5,47
282.5,45
283.5,46
284.5,49
285.5,63
286.5,46
287.5,47
288.5,57
289.5,60
290.5,48
291.5,59
292.5,60
293.5,59
294.5,57
295.5,57
296.5,54
297.5,59
298.5,63
299.5,60
300.5,68
301.5,58
302.5,64
303.5,66
304.5,73
305.5,54
306.5,49
307.5,55
308.5,58
309.5,49
310.5,57
311.5,54
312.5,51
313.5,49
314.5,48
315.5,43
316.5,37
317.5,48
318.5,32
319.5,37
320.5,32
321.5,36
322.5,29
323.5,32
324.5,22
325.5,30
326.5,20
327.5,22
328.5,20
329.5,23
330.5,27
331.5,21
332.5,15
333.5,19
334.5,15
335.5,19
336.5,17
337.5,14
338.5,15
339.5,11
340.5,14
341.5,12
342.5,11
343.5,11
344.5,15
345.5,18
346.5,3
347.5,11
348.5,6
349.5,7
350.5,8
351.5,8
352.5,16
353.5,14
354.5,4
355.5,8
356.5,10
357.5,13
358.5,9
359.5,10
360.5,13
361.5,12
362.5,8
363.5,11
364.5,7
365.5,7
366.5,8
367.5,6
368.5,8
369.5,14
370.5,11
371.5,9
372.5,9
373.5,14
374.5,12
375.5,8
376.5,8
377.5,5
378.5,8
379.5,4
380.5,11
381.5,12
382.5,9
383.5,10
384.5,11
385.5,3
386.5,11
387.5,4
388.5,12
389.5,9
390.5,11
391.5,9
392.5,6
393.5,13
394.5,9
395.5,11
396.5,14
397.5,13
398.5,5
399.5,8
400.5,17
401.5,7
402.5,9
403.5,11
404.5,10
405.5,8
406.5,11
407.5,8
408.5,14
409.5,12
410.5,16
411.5,15
412.5,13
413.5,15
414.5,6
415.5,20
416.5,11
417.5,15
418.5,16
419.5,22
420.5,19
421.5,16
422.5,29
423.5,41
424.5,33
425.5,35
426.5,44
427.5,45
428.5,52
429.5,75
430.5,62
431.5,82
432.5,84
433.5,103
434.5,100
435.5,113
436.5,134
437.5,154
438.5,164
439.5,198
440.5,215
441.5,231
442.5,276
443.5,293
444.5,340
445.5,397
446.5,434
447.5,439
448.5,467
449.5,551
450.5,631
451.5,694
452.5,684
453.5,743
454.5,785
455.5,926
456.5,950
457.5,1011
458.5,1045
459.5,1152
460.5,1210
461.5,1264
462.5,1363
463.5,1403
464.5,1450
465.5,1526
466.5,1571
467.5,1676
468.5,1734
469.5,1712
470.5,1777
471.5,1884
472.5,1808
473.5,1856
474.5,1887
475.5,1945
476.5,1907
477.5,1928
478.5,1864
479.5,1941
480.5,1933
481.5,1884
482.5,1829
483.5,1776
484.5,1804
485.5,1741
486.5,1719
487.5,1655
488.5,1712
489.5,1592
490.5,1453
491.5,1455
492.5,1388
493.5,1356
494.5,1361
495.5,1249
496.5,1169
497.5,1023
498.5,1018
499.5,965
500.5,877
501.5,809
502.5,802
503.5,691
504.5,657
505.5,598
506.5,527
507.5,477
508.5,471
509.5,390
510.5,382
511.5,321
512.5,319
513.5,285
514.5,251
515.5,208
516.5,192
517.5,183
518.5,163
519.5,124
520.5,130
521.5,123
522.5,88
523.5,93
524.5,65
525.5,66
526.5,55
527.5,54
528.5,52
529.5,50
530.5,44
531.5,27
532.5,40
533.5,26
534.5,34
535.5,26
536.5,28
537.5,26
538.5,23
539.5,26
540.5,22
541.5,21
542.5,20
543.5,21
544.5,21
545.5,19
546.5,14
547.5,22
548.5,22
549.5,15
550.5,11
551.5,14
552.5,19
553.5,20
554.5,13
555.5,18
556.5,18
557.5,28
558.5,19
559.5,18
560.5,25
561.5,12
562.5,11
563.5,17
564.5,14
565.5,21
566.5,17
567.5,21
568.5,27
569.5,15
570.5,25
571.5,21
572.5,10
573.5,28
574.5,16
575.5,19
576.5,20
577.5,18
578.5,17
579.5,30
580.5,18
581.5,20
582.5,26
583.5,16
584.5,24
585.5,19
586.5,29
587.5,19
588.5,16
589.5,29
590.5,24
591.5,27
592.5,24
593.5,30
594.5,34
595.5,23
596.5,16
597.5,25
598.5,19
599.5,22
600.5,23
601.5,26
602.5,26
603.5,22
604.5,29
605.5,35
606.5,27
607.5,28
608.5,23
609.5,30
610.5,28
611.5,27
612.5,25
613.5,36
614.5,32
615.5,39
616.5,31
617.5,30
618.5,19
619.5,23
620.5,31
621.5,37
622.5,35
623.5,43
624.5,42
625.5,33
626.5,50
627.5,38
628.5,41
629.5,32
630.5,43
631.5,33
632.5,58
633.5,53
634.5,42
635.5,37
636.5,41
637.5,50
638.5,51
639.5,50
640.5,45
641.5,49
642.5,45
643.5,43
644.5,35
645.5,40
646.5,48
647.5,40
648.5,55
649.5,41
650.5,40
651.5,55
652.5,40
653.5,50
654.5,36
655.5,40
656.5,39
657.5,31
658.5,33
659.5,34
660.5,45
661.5,44
662.5,26
663.5,44
664.5,31
665.5,26
666.5,34
667.5,32
668.5,31
669.5,27
670.5,24
671.5,25
672.5,29
673.5,28
674.5,15
675.5,23
676.5,20
677.5,17
678.5,18
679.5,20
680.5,21
681.5,16
682.5,8
683.5,16
684.5,13
685.5,7
686.5,5
687.5,11
688.5,5
689.5,5
690.5,10
691.5,5
692.5,6
693.5,8
694.5,2
695.5,4
696.5,4
697.5,4
698.5,1
699.5,7
700.5,1
701.5,1
702.5,5
703.5,1
704.5,2
705.5,2
706.5,0
707.5,1
708.5,0
709.5,0
710.5,0
711.5,1
712.5,0
713.5,1
714.5,0
715.5,0
716.5,0
717.5,0
718.5,1
719.5,0
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
