Energy (keV),Counts
383.5,42
384.5,52
385.5,61
386.5,46
387.5,55
388.5,38
389.5,35
390.5,47
391.5,36
392.5,30
393.5,37
394.5,32
395.5,42
396.5,20
397.5,36
398.5,35
399.5,28
400.5,22
401.5,31
402.5,34
403.5,20
404.5,20
405.5,24
406.5,21
407.5,19
408.5,24
409.5,14
410.5,18
411.5,15
412.5,16
413.5,17
414.5,15
415.5,10
416.5,17
417.5,13
418.5,11
419.5,21
420.5,11
421.5,13
422.5,9
423.5,11
424.5,10
425.5,14
426.5,10
427.5,5
428.5,17
429.5,10
430.5,8
431.5,16
432.5,11
433.5,11
434.5,10
435.5,10
436.5,14
437.5,11
438.5,8
439.5,17
440.5,10
441.5,8
442.5,8
443.5,12
444.5,12
445.5,10
446.5,12
447.5,13
448.5,13
449.5,12
450.5,15
451.5,9
452.5,11
453.5,3
454.5,10
455.5,10
456.5,7
457.5,12
458.5,10
459.5,10
460.5,14
461.5,20
462.5,13
463.5,14
464.5,7
465.5,14
466.5,9
467.5,8
468.5,8
469.5,9
470.5,15
471.5,8
472.5,9
473.5,13
474.5,11
475.5,8
476.5,12
477.5,13
478.5,8
479.5,12
480.5,11
481.5,8
482.5,8
483.5,10
484.5,9
485.5,19
486.5,19
487.5,15
488.5,14
489.5,10
490.5,12
491.5,14
492.5,22
493.5,11
494.5,17
495.5,13
496.5,17
497.5,15
498.5,21
499.5,21
500.5,21
501.5,19
502.5,23
503.5,24
504.5,29
505.5,19
506.5,28
507.5,46
508.5,30
509.5,47
510.5,57
511.5,63
512.5,71
513.5,83
514.5,85
515.5,92
516.5,107
517.5,119
518.5,136
519.5,170
520.5,134
521.5,170
522.5,183
523.5,242
524.5,251
525.5,290
526.5,329
527.5,346
528.5,392
529.5,407
530.5,432
531.5,498
532.5,530
533.5,587
534.5,608
535.5,697
536.5,750
537.5,808
538.5,862
539.5,922
540.5,957
541.5,996
542.5,1062
543.5,1150
544.5,1184
545.5,1292
546.5,1337
547.5,1365
548.5,1373
549.5,1474
550.5,1486
551.5,1586
552.5,1684
553.5,1695
554.5,1740
555.5,1808
556.5,1790
557.5,1806
558.5,1795
559.5,1853
560.5,1920
561.5,1868
562.5,1839
563.5,1828
564.5,1835
565.5,1816
566.5,1733
567.5,1805
568.5,1711
569.5,1690
570.5,1682
571.5,1692
572.5,1578
573.5,1519
574.5,1440
575.5,1453
576.5,1423
577.5,1334
578.5,1251
579.5,1150
580.5,1170
581.5,1100
582.5,1025
583.5,962
584.5,918
585.5,890
586.5,805
587.5,756
588.5,710
589.5,626
590.5,587
591.5,559
592.5,513
593.5,484
594.5,410
595.5,400
596.5,353
597.5,288
598.5,322
599.5,267
600.5,256
601.5,231
602.5,193
603.5,207
604.5,169
605.5,143
606.5,125
607.5,117
608.5,102
609.5,90
610.5,98
611.5,79
612.5,75
613.5,72
614.5,63
615.5,63
616.5,63
617.5,53
618.5,51
619.5,51
620.5,42
621.5,46
622.5,38
623.5,45
624.5,34
625.5,37
626.5,36
627.5,46
628.5,42
629.5,44
630.5,44
631.5,38
632.5,48
633.5,46
634.5,55
635.5,43
636.5,49
637.5,38
638.5,27
639.5,53
640.5,49
641.5,43
642.5,53
643.5,57
644.5,47
645.5,43
646.5,48
647.5,42
648.5,37
649.5,39
650.5,54
651.5,43
652.5,39
653.5,46
654.5,50
655.5,38
656.5,35
657.5,55
658.5,31
659.5,32
660.5,40
661.5,33
662.5,31
663.5,36
664.5,28
665.5,33
666.5,38
667.5,35
668.5,25
669.5,32
670.5,27
671.5,24
672.5,29
673.5,17
674.5,23
675.5,22
676.5,22
677.5,21
678.5,19
679.5,13
680.5,14
681.5,13
682.5,10
683.5,6
684.5,10
685.5,10
686.5,15
687.5,9
688.5,5
689.5,4
690.5,6
691.5,1
692.5,4
693.5,6
694.5,2
695.5,9
696.5,9
697.5,6
698.5,3
699.5,3
700.5,2
701.5,2
702.5,1
703.5,0
704.5,3
705.5,2
706.5,2
707.5,0
708.5,1
709.5,1
710.5,1
711.5,0
712.5,2
713.5,0
714.5,0
715.5,0
716.5,0
717.5,0
718.5,0
719.5,2
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
