Energy (keV),Counts
388.5,41
389.5,38
390.5,49
391.5,41
392.5,40
393.5,26
394.5,39
395.5,32
396.5,38
397.5,33
398.5,34
399.5,30
400.5,25
401.5,32
402.5,23
403.5,20
404.5,28
405.5,18
406.5,29
407.5,17
408.5,18
409.5,20
410.5,16
411.5,16
412.5,14
413.5,13
414.5,7
415.5,17
416.5,13
417.5,15
418.5,7
419.5,20
420.5,10
421.5,15
422.5,15
423.5,13
424.5,9
425.5,7
426.5,14
427.5,15
428.5,7
429.5,17
430.5,14
431.5,8
432.5,11
433.5,5
434.5,14
435.5,11
436.5,4
437.5,7
438.5,8
439.5,12
440.5,9
441.5,11
442.5,10
443.5,8
444.5,12
445.5,12
446.5,8
447.5,6
448.5,8
449.5,13
450.5,13
451.5,14
452.5,8
453.5,7
454.5,11
455.5,6
456.5,15
457.5,6
458.5,6
459.5,16
460.5,9
461.5,16
462.5,9
463.5,11
464.5,20
465.5,23
466.5,8
467.5,7
468.5,8
469.5,22
470.5,10
471.5,16
472.5,19
473.5,8
474.5,16
475.5,18
476.5,8
477.5,13
478.5,12
479.5,14
480.5,14
481.5,13
482.5,13
483.5,12
484.5,11
485.5,15
486.5,9
487.5,17
488.5,20
489.5,14
490.5,10
491.5,13
492.5,21
493.5,14
494.5,19
495.5,19
496.5,16
497.5,23
498.5,24
499.5,20
500.5,14
501.5,24
502.5,29
503.5,28
504.5,25
505.5,34
506.5,37
507.5,51
508.5,33
509.5,57
510.5,63
511.5,68
512.5,96
513.5,81
514.5,88
515.5,94
516.5,119
517.5,119
518.5,130
519.5,154
520.5,177
521.5,198
522.5,218
523.5,225
524.5,289
525.5,322
526.5,334
527.5,344
528.5,389
529.5,476
530.5,457
531.5,498
532.5,499
533.5,615
534.5,671
535.5,718
536.5,706
537.5,811
538.5,875
539.5,872
540.5,1048
541.5,1050
542.5,1096
543.5,1133
544.5,1232
545.5,1260
546.5,1266
547.5,1344
548.5,1450
549.5,1493
550.5,1543
551.5,1627
552.5,1648
553.5,1653
554.5,1636
555.5,1719
556.5,1759
557.5,1763
558.5,1735
559.5,1859
560.5,1812
561.5,1803
562.5,1698
563.5,1846
564.5,1806
565.5,1768
566.5,1742
567.5,1674
568.5,1740
569.5,1641
570.5,1673
571.5,1579
572.5,1534
573.5,1497
574.5,1439
575.5,1445
576.5,1364
577.5,1276
578.5,1204
579.5,1273
580.5,1104
581.5,1064
582.5,1038
583.5,968
584.5,976
585.5,875
586.5,841
587.5,766
588.5,730
589.5,642
590.5,671
591.5,595
592.5,472
593.5,497
594.5,471
595.5,456
596.5,344
597.5,338
598.5,336
599.5,281
600.5,258
601.5,239
602.5,224
603.5,203
604.5,177
605.5,136
606.5,155
607.5,124
608.5,129
609.5,113
610.5,95
611.5,105
612.5,84
613.5,77
614.5,79
615.5,80
616.5,62
617.5,50
618.5,42
619.5,45
620.5,52
621.5,51
622.5,53
623.5,53
624.5,46
625.5,47
626.5,31
627.5,41
628.5,41
629.5,48
630.5,40
631.5,52
632.5,42
633.5,54
634.5,43
635.5,41
636.5,41
637.5,42
638.5,46
639.5,43
640.5,38
641.5,49
642.5,45
643.5,46
644.5,60
645.5,38
646.5,34
647.5,45
648.5,65
649.5,44
650.5,54
651.5,35
652.5,40
653.5,50
654.5,42
655.5,36
656.5,38
657.5,44
658.5,36
659.5,33
660.5,32
661.5,33
662.5,32
663.5,44
664.5,31
665.5,28
666.5,18
667.5,27
668.5,25
669.5,29
670.5,24
671.5,24
672.5,27
673.5,27
674.5,34
675.5,23
676.5,19
677.5,19
678.5,18
679.5,19
680.5,11
681.5,17
682.5,10
683.5,11
684.5,10
685.5,9
686.5,17
687.5,9
688.5,6
689.5,6
690.5,8
691.5,8
692.5,8
693.5,6
694.5,8
695.5,3
696.5,5
697.5,4
698.5,5
699.5,1
700.5,3
701.5,3
702.5,3
703.5,4
704.5,0
705.5,0
706.5,0
707.5,1
708.5,0
709.5,1
710.5,0
711.5,0
712.5,0
713.5,1
714.5,0
715.5,3
716.5,0
717.5,0
718.5,2
719.5,0
720.5,0
721.5,0
722.5,0
723.5,0
724.5,0
725.5,0
726.5,0
727.5,0
728.5,0
729.5,0
730.5,0
731.5,0
732.5,0
733.5,0
734.5,0
735.5,0
736.5,0
737.5,0
738.5,0
739.5,0
740.5,0
741.5,0
742.5,0
743.5,0
744.5,0
745.5,0
746.5,0
747.5,0
748.5,0
749.5,0
750.5,0
751.5,0
752.5,0
753.5,0
754.5,0
755.5,0
756.5,0
757.5,0
758.5,0
759.5,0
760.5,0
761.5,0
762.5,0
763.5,0
764.5,0
765.5,0
766.5,0
767.5,0
768.5,0
769.5,0
770.5,0
771.5,0
772.5,0
773.5,0
774.5,0
775.5,0
776.5,0
777.5,0
778.5,0
779.5,0
780.5,0
781.5,0
782.5,0
783.5,0
784.5,0
785.5,0
786.5,0
787.5,0
788.5,0
789.5,0
790.5,0
791.5,0
792.5,0
793.5,0
794.5,0
795.5,0
796.5,0
797.5,0
798.5,0
799.5,0
