Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,2,368,368,,,
,2,369,369,,,
,1,370,370,,,
,2,371,371,,,
,3,372,372,,,
,4,373,373,,,
,4,374,374,,,
,8,375,375,,,
,1,376,376,,,
,2,377,377,,,
,2,378,378,,,
,2,379,379,,,
,5,380,380,,,
,2,381,381,,,
,5,382,382,,,
,4,383,383,,,
,5,384,384,,,
,3,385,385,,,
,4,386,386,,,
,2,387,387,,,
,4,388,388,,,
,4,389,389,,,
,2,390,390,,,
,1,391,391,,,
,5,392,392,,,
,4,393,393,,,
,3,394,394,,,
,4,395,395,,,
,6,396,396,,,
,6,397,397,,,
,1,398,398,,,
,4,399,399,,,
,3,400,400,,,
,2,401,401,,,
,3,402,402,,,
,0,403,403,,,
,0,404,404,,,
,0,405,405,,,
,3,406,406,,,
,4,407,407,,,
,3,408,408,,,
,4,409,409,,,
,4,410,410,,,
,5,411,411,,,
,6,412,412,,,
,4,413,413,,,
,3,414,414,,,
,5,415,415,,,
,2,416,416,,,
,4,417,417,,,
,4,418,418,,,
,4,419,419,,,
,5,420,420,,,
,3,421,421,,,
,4,422,422,,,
,2,423,423,,,
,4,424,424,,,
,1,425,425,,,
,7,426,426,,,
,5,427,427,,,
,6,428,428,,,
,0,429,429,,,
,1,430,430,,,
,5,431,431,,,
,3,432,432,,,
,6,433,433,,,
,1,434,434,,,
,4,435,435,,,
,4,436,436,,,
,1,437,437,,,
,3,438,438,,,
,6,439,439,,,
,4,440,440,,,
,3,441,441,,,
,2,442,442,,,
,4,443,443,,,
,4,444,444,,,
,3,445,445,,,
,3,446,446,,,
,3,447,447,,,
,6,448,448,,,
,3,449,449,,,
,4,450,450,,,
,3,451,451,,,
,3,452,452,,,
,2,453,453,,,
,3,454,454,,,
,4,455,455,,,
,7,456,456,,,
,5,457,457,,,
,4,458,458,,,
,3,459,459,,,
,4,460,460,,,
,5,461,461,,,
,3,462,462,,,
,2,463,463,,,
,4,464,464,,,
,4,465,465,,,
,2,466,466,,,
,7,467,467,,,
,2,468,468,,,
,3,469,469,,,
,7,470,470,,,
,0,471,471,,,
,4,472,472,,,
,2,473,473,,,
,6,474,474,,,
,3,475,475,,,
,4,476,476,,,
,2,477,477,,,
,4,478,478,,,
,3,479,479,,,
,5,480,480,,,
,8,481,481,,,
,4,482,482,,,
,5,483,483,,,
,2,484,484,,,
,10,485,485,,,
,4,486,486,,,
,5,487,487,,,
,2,488,488,,,
,2,489,489,,,
,1,490,490,,,
,3,491,491,,,
,4,492,492,,,
,4,493,493,,,
,7,494,494,,,
,2,495,495,,,
,1,496,496,,,
,1,497,497,,,
,5,498,498,,,
,4,499,499,,,
,1,500,500,,,
,4,501,501,,,
,7,502,502,,,
,5,503,503,,,
,3,504,504,,,
,7,505,505,,,
,2,506,506,,,
,5,507,507,,,
,3,508,508,,,
,2,509,509,,,
,6,510,510,,,
,3,511,511,,,
